68, 98, 1, 2, 2, 2
60, 11, 2, 1, 3, 1
6, 87, 1, 2, 4, 2
60, 98, 1, 1, 3, 2
68, 17, 2, 1, 2, 3
29, 68, 1, 2, 2, 2
60, 167, 2, 1, 3, 2
49, 33, 2, 2, 2, 3
29, 172, 1, 1, 2, 2
29, 135, 2, 1, 2, 4
25, 36, 2, 1, 2, 3
68, 59, 1, 1, 2, 2
49, 179, 1, 2, 2, 2
50, 150, 1, 1, 4, 2
38, 96, 2, 1, 2, 4
2, 193, 1, 2, 3, 2
29, 8, 2, 1, 2, 2
37, 36, 2, 2, 2, 3
60, 11, 1, 1, 3, 1
21, 17, 1, 2, 4, 3
21, 138, 1, 2, 4, 2
2, 74, 1, 1, 3, 3
49, 205, 1, 2, 2, 2
60, 225, 1, 1, 3, 2
21, 11, 1, 2, 4, 1
37, 222, 2, 2, 2, 3
29, 64, 1, 1, 2, 2
21, 222, 1, 1, 4, 3
25, 172, 2, 2, 2, 2
49, 222, 2, 1, 2, 3
2, 167, 1, 2, 3, 2
60, 163, 2, 1, 3, 3
50, 11, 1, 1, 4, 1
2, 193, 1, 2, 3, 2
6, 5, 1, 2, 4, 3
49, 86, 2, 1, 2, 3
21, 96, 2, 1, 4, 4
2, 207, 1, 2, 3, 1
38, 8, 2, 1, 2, 2
21, 8, 1, 2, 4, 2
60, 68, 1, 1, 3, 2
29, 148, 1, 1, 2, 2
37, 222, 2, 1, 2, 3
6, 162, 1, 1, 4, 2
50, 148, 1, 1, 4, 2
50, 191, 1, 1, 4, 2
21, 225, 2, 1, 4, 2
68, 35, 2, 1, 2, 2
37, 205, 2, 1, 2, 2
38, 75, 2, 1, 2, 2
68, 64, 1, 2, 2, 2
49, 59, 1, 2, 2, 2
25, 222, 2, 2, 2, 3
60, 33, 2, 1, 3, 3
21, 75, 1, 1, 4, 2
50, 150, 1, 1, 4, 2
38, 138, 2, 1, 2, 2
29, 167, 1, 1, 2, 2
