71, 58, 1, 2, -2, 1
64, 6, 1, 2, -2, 1
13, 44, 1, 2, -2, 1
13, 6, 1, 2, -2, 1
4, 41, 2, 1, -2, 3
9, 51, 1, 1, -2, 1
4, 60, 2, 1, -2, 2
64, 41, 1, 1, -2, 3
3, 220, 1, 1, -2, 1
57, 58, 1, 1, -2, 1
9, 10, 1, 2, -2, 1
57, 44, 1, 2, -2, 1
4, 205, 2, 1, -2, 1
50, 2, 1, 2, -2, 1
4, 214, 2, 2, -2, 2
50, 14, 1, 2, -2, 1
13, 220, 1, 1, -2, 1
57, 106, 1, 2, -2, 0
9, 84, 1, 1, -2, 2
50, 19, 1, 2, -2, 1
13, 50, 1, 2, -2, 3
57, 220, 1, 2, -2, 1
50, 136, 1, 2, -2, 2
64, 220, 1, 2, -2, 1
57, 58, 1, 1, -2, 1
4, 62, 2, 1, -2, 1
13, 50, 1, 2, -2, 3
4, 60, 2, 1, -2, 2
50, 44, 1, 2, -2, 1
13, 28, 1, 1, -2, 1
50, 189, 1, 1, -2, 1
13, 22, 1, 2, -2, 1
4, 163, 2, 2, -2, 1
64, 41, 2, 1, -2, 3
3, 51, 1, 2, -2, 1
57, 36, 1, 1, -2, 1
13, 11, 1, 1, -2, 1
71, 62, 1, 2, -2, 1
3, 50, 1, 1, -2, 3
9, 199, 1, 2, -2, 1
71, 51, 1, 2, -2, 1
9, 2, 1, 1, -2, 1
71, 28, 1, 2, -2, 1
9, 9, 1, 1, -2, 1
64, 189, 1, 2, -2, 1
30, 152, 2, 1, -2, 2
3, 6, 1, 1, -2, 1
57, 19, 1, 2, -2, 1
9, 205, 1, 1, -2, 1
3, 62, 1, 1, -2, 1
13, 46, 1, 2, -2, 1
30, 137, 2, 1, -2, 2
64, 64, 1, 1, -2, 1
30, 3, 2, 1, -2, 2
64, 64, 1, 2, -2, 1
50, 199, 1, 1, -2, 1
57, 2, 1, 1, -2, 1
4, 67, 2, 2, -2, 2
30, 143, 2, 1, -2, 2
4, 36, 2, 2, -2, 1
