59, 35, 1, 1, 2, 2
6, 169, 1, 2, 2, 1
60, 30, 2, 2, 1, 2
22, 76, 2, 1, 2, 2
6, 154, 1, 2, 2, 2
28, 15, 1, 2, 2, 2
27, 30, 2, 1, 1, 2
27, 96, 1, 2, 1, 1
60, 195, 2, 2, 1, 2
10, 71, 2, 1, 2, 2
60, 37, 1, 2, 1, 1
27, 69, 1, 1, 1, 2
10, 4, 1, 2, 2, 1
73, 184, 1, 1, 2, 1
27, 4, 1, 1, 1, 1
28, 59, 1, 1, 2, 1
6, 153, 1, 2, 2, 2
28, 100, 1, 1, 2, 3
28, 143, 2, 1, 2, 3
62, 184, 1, 1, 2, 1
62, 187, 1, 1, 2, 2
22, 145, 1, 2, 2, 2
59, 26, 2, 1, 2, 2
60, 67, 2, 1, 1, 2
59, 35, 1, 2, 2, 2
10, 69, 1, 2, 2, 2
6, 201, 1, 1, 2, 2
6, 49, 1, 1, 2, 1
59, 195, 1, 1, 2, 2
59, 169, 1, 2, 2, 1
73, 196, 1, 2, 2, 1
27, 37, 1, 2, 1, 1
10, 197, 1, 1, 2, 2
60, 60, 2, 1, 1, 2
28, 52, 1, 1, 2, 2
73, 187, 1, 1, 2, 2
62, 60, 2, 1, 2, 2
22, 76, 2, 2, 2, 2
6, 165, 1, 2, 2, 2
60, 26, 2, 2, 1, 2
60, 71, 2, 1, 1, 2
27, 26, 2, 2, 1, 2
56, 81, 1, 1, 2, 2
27, 196, 1, 2, 1, 1
56, 67, 2, 2, 2, 2
22, 37, 1, 1, 2, 1
10, 156, 1, 2, 2, 1
6, 100, 1, 2, 2, 3
22, 201, 1, 1, 2, 2
27, 37, 1, 2, 1, 1
62, 154, 1, 1, 2, 2
27, 197, 1, 2, 1, 2
10, 169, 1, 1, 2, 1
56, 26, 2, 2, 2, 2
56, 143, 1, 1, 2, 3
59, 81, 1, 2, 2, 2
62, 67, 2, 2, 2, 2
59, 19, 1, 1, 2, 1
62, 100, 1, 2, 2, 3
28, 184, 1, 2, 2, 1
