33, 119, 1, 2, -2, -2
23, 103, 1, 2, -2, -2
33, 149, 1, 1, -2, -2
23, 155, 1, 1, -2, -2
8, 97, 1, 1, -2, -2
33, 15, 2, 2, -2, -2
26, 32, 1, 1, -2, -2
26, 2, 1, 2, -2, -2
33, 16, 2, 1, -2, -2
26, 119, 1, 2, -2, -2
23, 214, 2, 2, -2, -2
4, 56, 2, 1, -2, -2
26, 29, 1, 2, -2, -2
57, 173, 2, 1, -2, -2
57, 15, 2, 2, -2, -2
8, 32, 1, 2, -2, -2
23, 10, 1, 1, -2, -2
4, 54, 1, 1, -2, -2
4, 84, 2, 2, -2, -2
65, 185, 1, 2, -2, -2
26, 154, 1, 1, -2, -2
65, 55, 1, 1, -2, -2
57, 15, 2, 1, -2, -2
8, 215, 1, 1, -2, -2
57, 178, 1, 1, -2, -2
33, 119, 1, 2, -2, -2
4, 4, 1, 1, -2, -2
26, 47, 1, 2, -2, -2
4, 84, 2, 2, -2, -2
57, 44, 2, 2, -2, -2
33, 190, 1, 1, -2, -2
57, 156, 2, 2, -2, -2
4, 217, 1, 2, -2, -2
57, 29, 1, 1, -2, -2
23, 97, 1, 2, -2, -2
26, 156, 1, 2, -2, -2
4, 140, 2, 1, -2, -2
4, 174, 2, 1, -2, -2
8, 171, 1, 1, -2, -2
8, 206, 1, 2, -2, -2
65, 32, 1, 2, -2, -2
4, 208, 1, 2, -2, -2
26, 41, 2, 2, -2, -2
33, 154, 2, 1, -2, -2
65, 54, 1, 2, -2, -2
65, 56, 1, 1, -2, -2
8, 154, 2, 2, -2, -2
33, 166, 1, 1, -2, -2
8, 81, 1, 2, -2, -2
33, 81, 1, 2, -2, -2
26, 71, 1, 2, -2, -2
23, 19, 1, 1, -2, -2
4, 155, 1, 2, -2, -2
57, 190, 2, 2, -2, -2
33, 169, 2, 2, -2, -2
4, 174, 1, 1, -2, -2
23, 126, 2, 2, -2, -2
33, 84, 2, 1, -2, -2
65, 208, 1, 2, -2, -2
65, 44, 1, 1, -2, -2
