29, 88, 1, 1, 3, 2
19, 149, 1, 1, 3, 2
20, 159, 1, 2, 4, 1
19, 34, 2, 1, 3, 3
25, 226, 1, 1, 4, 3
29, 146, 2, 2, 3, 3
25, 6, 2, 2, 4, 4
19, 161, 1, 2, 3, 3
10, 195, 1, 2, 3, 0
10, 19, 1, 1, 3, 3
20, 184, 1, 2, 4, 2
19, 161, 1, 1, 3, 3
25, 5, 1, 2, 4, 3
10, 159, 1, 1, 3, 1
19, 63, 1, 2, 3, 4
20, 56, 1, 1, 4, 4
19, 161, 1, 2, 3, 3
25, 186, 1, 2, 4, 3
19, 159, 1, 1, 3, 1
25, 159, 1, 2, 4, 1
25, 186, 1, 1, 4, 3
10, 56, 2, 2, 3, 4
25, 18, 1, 2, 4, 3
10, 161, 1, 2, 3, 3
20, 8, 1, 1, 4, 2
20, 188, 1, 1, 4, 2
19, 66, 1, 2, 3, 2
20, 18, 1, 2, 4, 3
19, 56, 1, 2, 3, 4
29, 66, 1, 2, 3, 2
10, 57, 1, 2, 3, 3
19, 70, 1, 2, 3, 3
29, 62, 1, 2, 3, 3
20, 195, 1, 2, 4, 0
29, 28, 1, 2, 3, 3
29, 220, 1, 2, 3, 3
29, 189, 1, 1, 3, 1
19, 6, 1, 2, 3, 4
10, 70, 1, 1, 3, 3
25, 166, 1, 2, 4, 3
25, 5, 1, 2, 4, 3
25, 48, 1, 1, 4, 2
10, 76, 2, 2, 3, 2
25, 18, 2, 2, 4, 3
29, 137, 1, 2, 3, 3
25, 18, 1, 1, 4, 3
10, 220, 1, 1, 3, 3
20, 33, 1, 2, 4, 3
25, 18, 1, 2, 4, 3
25, 226, 1, 2, 4, 3
25, 186, 1, 1, 4, 3
10, 56, 2, 2, 3, 4
19, 28, 1, 1, 3, 3
29, 5, 1, 1, 3, 3
19, 6, 1, 1, 3, 4
10, 70, 1, 1, 3, 3
10, 170, 1, 2, 3, 1
20, 8, 1, 2, 4, 2
29, 195, 1, 2, 3, 0
25, 18, 1, 2, 4, 3
