49, 134, 1, 2, 4, 3
24, 155, 1, 2, 2, 3
66, 2, 1, 1, 3, 2
12, 156, 2, 2, 2, 2
32, 150, 1, 1, 1, 3
35, 192, 1, 2, 3, 3
35, 46, 1, 1, 3, 3
66, 22, 1, 1, 3, 3
70, 136, 1, 2, 3, 3
30, 27, 1, 2, 2, 2
34, 43, 1, 1, 3, 3
62, 174, 2, 2, 2, 3
32, 27, 1, 2, 1, 2
70, 21, 1, 1, 3, 2
35, 31, 2, 1, 3, 4
34, 164, 2, 2, 3, 3
12, 49, 1, 2, 2, 1
32, 155, 2, 2, 1, 3
30, 11, 1, 2, 2, 2
12, 11, 1, 2, 2, 2
35, 112, 2, 1, 3, 3
31, 30, 2, 1, 3, 3
31, 77, 1, 1, 3, 3
32, 174, 1, 1, 1, 3
49, 174, 1, 2, 4, 3
24, 64, 1, 1, 2, 2
49, 150, 1, 2, 4, 3
49, 13, 1, 1, 4, 2
49, 3, 1, 2, 4, 3
70, 2, 1, 1, 3, 2
49, 199, 1, 1, 4, 2
32, 134, 2, 2, 1, 3
32, 3, 2, 1, 1, 3
32, 154, 2, 2, 1, 1
34, 164, 1, 1, 3, 3
35, 115, 1, 2, 3, 2
35, 112, 1, 2, 3, 3
49, 192, 1, 1, 4, 3
62, 2, 2, 1, 2, 2
30, 43, 1, 1, 2, 3
35, 74, 1, 2, 3, 3
34, 134, 1, 2, 3, 3
66, 164, 1, 2, 3, 3
70, 32, 2, 2, 3, 2
62, 35, 2, 1, 2, 3
34, 77, 2, 2, 3, 3
62, 160, 1, 1, 2, 2
24, 84, 1, 1, 2, 2
31, 27, 1, 1, 3, 2
66, 47, 1, 1, 3, 3
31, 177, 1, 1, 3, 3
30, 112, 2, 1, 2, 3
70, 164, 2, 1, 3, 3
62, 150, 2, 1, 2, 3
24, 164, 1, 2, 2, 3
30, 9, 2, 1, 2, 4
62, 47, 2, 1, 2, 3
35, 10, 2, 2, 3, 3
62, 165, 1, 1, 2, 3
70, 155, 2, 1, 3, 3
