70, 134, 1, 1, 5, 4
31, 136, 2, 2, 4, 3
24, 174, 1, 2, 3, 3
32, 148, 2, 2, 2, 3
31, 27, 2, 1, 4, 4
30, 11, 1, 1, 3, 2
49, 164, 1, 2, 4, 3
32, 192, 2, 2, 2, 3
35, 64, 1, 2, 3, 3
32, 27, 2, 2, 2, 4
70, 31, 1, 2, 5, 4
34, 155, 2, 1, 3, 3
49, 13, 1, 1, 4, 3
35, 7, 1, 2, 3, 3
35, 32, 1, 1, 3, 3
70, 7, 1, 1, 5, 3
35, 115, 1, 2, 3, 2
30, 198, 1, 1, 3, 3
32, 160, 1, 2, 2, 3
35, 7, 1, 1, 3, 3
31, 43, 2, 2, 4, 3
32, 47, 1, 1, 2, 3
66, 156, 1, 1, 3, 3
31, 84, 2, 1, 4, 4
35, 47, 1, 2, 3, 3
66, 181, 1, 2, 3, 2
24, 27, 1, 1, 3, 4
35, 84, 1, 1, 3, 4
30, 35, 1, 2, 3, 2
24, 155, 1, 2, 3, 3
62, 7, 1, 1, 3, 3
70, 32, 1, 2, 5, 3
62, 2, 1, 2, 3, 1
35, 223, 1, 1, 3, 3
49, 35, 1, 1, 4, 2
31, 223, 2, 2, 4, 3
32, 21, 2, 2, 2, 4
30, 3, 1, 2, 3, 4
49, 164, 1, 1, 4, 3
34, 21, 2, 1, 3, 4
70, 134, 1, 1, 5, 4
32, 112, 2, 1, 2, 5
30, 3, 1, 1, 3, 4
34, 2, 1, 2, 3, 1
30, 136, 1, 1, 3, 3
49, 181, 1, 1, 4, 2
49, 155, 2, 1, 4, 3
66, 49, 1, 1, 3, 2
35, 2, 1, 1, 3, 1
66, 32, 1, 2, 3, 3
62, 77, 1, 2, 3, 2
31, 165, 2, 2, 4, 4
62, 49, 1, 1, 3, 2
34, 27, 2, 1, 3, 4
49, 46, 1, 1, 4, 4
32, 46, 1, 1, 2, 4
30, 31, 1, 1, 3, 4
34, 192, 1, 2, 3, 3
32, 156, 2, 1, 2, 3
70, 10, 1, 1, 5, 3
