4, 32, 2, 2, 4, 3
65, 19, 1, 2, 3, 3
26, 200, 2, 1, 3, 3
57, 206, 2, 1, 3, 3
65, 190, 1, 2, 3, 3
26, 102, 2, 1, 3, 1
65, 156, 1, 2, 3, 2
4, 81, 1, 2, 4, 2
57, 54, 1, 1, 3, 2
26, 81, 2, 1, 3, 2
8, 140, 2, 1, 2, 3
23, 70, 1, 1, 2, 1
33, 185, 1, 2, 2, 4
26, 9, 2, 2, 3, 3
26, 70, 2, 2, 3, 1
57, 170, 1, 1, 3, 2
65, 71, 1, 1, 3, 2
57, 71, 1, 1, 3, 2
65, 185, 1, 1, 3, 4
57, 81, 1, 2, 3, 2
26, 140, 2, 1, 3, 3
8, 56, 2, 2, 2, 3
4, 16, 1, 1, 4, 2
26, 154, 2, 2, 3, 2
26, 171, 2, 1, 3, 3
8, 170, 1, 1, 2, 2
4, 109, 1, 2, 4, 3
8, 155, 1, 2, 2, 1
4, 70, 1, 1, 4, 1
33, 105, 2, 2, 2, 3
8, 214, 1, 1, 2, 3
8, 169, 1, 2, 2, 2
4, 34, 2, 2, 4, 3
23, 171, 2, 2, 2, 3
57, 171, 1, 1, 3, 3
33, 57, 1, 2, 2, 2
65, 71, 1, 2, 3, 2
33, 10, 2, 2, 2, 3
8, 173, 1, 1, 2, 2
65, 102, 1, 1, 3, 1
65, 174, 1, 1, 3, 1
26, 105, 2, 1, 3, 3
57, 154, 1, 1, 3, 2
65, 19, 1, 2, 3, 3
26, 197, 2, 2, 3, 2
65, 173, 1, 2, 3, 2
33, 217, 1, 1, 2, 1
33, 29, 1, 1, 2, 3
33, 97, 1, 1, 2, 1
8, 47, 2, 1, 2, 3
57, 102, 1, 1, 3, 1
65, 155, 1, 1, 3, 1
8, 171, 2, 2, 2, 3
23, 149, 1, 1, 2, 1
4, 55, 2, 1, 4, 4
33, 215, 1, 2, 2, 2
26, 34, 2, 1, 3, 3
57, 60, 1, 1, 3, 2
26, 119, 2, 2, 3, 3
26, 105, 2, 1, 3, 3
